start_id,end_id,date,amount
1.0,3.1,2017-08-08,11773.0
1.0,3.1,2017-08-09,12049.0
1.0,3.1,2017-08-10,12414.0
1.0,3.1,2017-08-11,13116.0
1.0,3.1,2017-08-12,9407.0
1.0,3.1,2017-08-13,6768.0
1.0,3.1,2017-08-14,11510.0
1.0,3.1,2017-08-15,12930.0
1.0,3.1,2017-08-16,11927.0
1.0,3.1,2017-08-17,11837.0
1.0,3.1,2017-08-18,12165.0
1.0,3.1,2017-08-19,10586.0
1.0,3.1,2017-08-20,7860.0
1.0,3.1,2017-08-21,12242.0
1.0,3.1,2017-08-22,12249.0
1.0,3.1,2017-08-23,13109.0
1.0,3.1,2017-08-24,13889.0
1.0,3.1,2017-08-25,13896.0
1.0,3.1,2017-08-26,10985.0
1.0,3.1,2017-08-27,8968.0
1.0,3.1,2017-08-28,14182.0
1.0,3.1,2017-08-29,12966.0
1.0,3.1,2017-08-30,14299.0
1.0,3.1,2017-08-31,11694.0
1.0,3.1,2017-09-01,12088.0
1.0,3.1,2017-09-02,8601.0
1.0,3.1,2017-09-03,5802.0
1.0,3.1,2017-09-04,12141.0
1.0,3.1,2017-09-05,11967.0
1.0,3.1,2017-09-06,12222.0
1.0,3.1,2017-09-07,12347.0
1.0,3.1,2017-09-08,12340.0
1.0,3.1,2017-09-09,8832.0
1.0,3.1,2017-09-10,6346.0
1.0,3.1,2017-09-11,11944.0
1.0,3.1,2017-09-12,12035.0
1.0,3.1,2017-09-13,11634.0
1.0,3.1,2017-09-14,12027.0
1.0,3.1,2017-09-15,12586.0
1.0,3.1,2017-09-16,8942.0
1.0,3.1,2017-09-17,7227.0
1.0,3.1,2017-09-18,11775.0
1.0,3.1,2017-09-19,12913.0
1.0,3.1,2017-09-20,12132.0
1.0,3.1,2017-09-21,12168.0
1.0,3.1,2017-09-22,12602.0
1.0,3.1,2017-09-23,8556.0
1.0,3.1,2017-09-24,6450.0
1.0,3.1,2017-09-25,11664.0
1.0,3.1,2017-09-26,12206.0
1.0,3.1,2017-09-27,12129.0
1.0,3.1,2017-09-28,13538.0
1.0,3.1,2017-09-29,14088.0
1.0,3.1,2017-09-30,12862.0
1.0,3.1,2017-10-01,7837.0
1.0,3.1,2017-10-02,12065.0
1.0,3.1,2017-10-03,12183.0
1.0,3.1,2017-10-04,5998.0
1.0,3.1,2017-10-05,11857.0
1.0,3.1,2017-10-06,12109.0
1.0,3.1,2017-10-07,7144.0
1.0,3.1,2017-10-08,7901.0
1.0,3.1,2017-10-09,6709.0
1.0,3.1,2017-10-10,5972.0
1.0,3.1,2017-10-11,11579.0
1.0,3.1,2017-10-12,11746.0
1.0,3.1,2017-10-13,11909.0
1.0,3.1,2017-10-14,7958.0
1.0,3.1,2017-10-15,6061.0
1.0,3.1,2017-10-16,11894.0
1.0,3.1,2017-10-17,12387.0
1.0,3.1,2017-10-18,12143.0
1.0,3.1,2017-10-19,12426.0
1.0,3.1,2017-10-20,12913.0
1.0,3.1,2017-10-21,9456.0
1.0,3.1,2017-10-22,7215.0
1.0,3.1,2017-10-23,12092.0
1.0,3.1,2017-10-24,12479.0
1.0,3.1,2017-10-25,12230.0
1.0,3.1,2017-10-26,12727.0
1.0,3.1,2017-10-27,13060.0
1.0,3.1,2017-10-28,9660.0
1.0,3.1,2017-10-29,7338.0
1.0,3.1,2017-10-30,12564.0
1.0,3.1,2017-10-31,12431.0
1.0,3.1,2017-11-01,12619.0
1.0,3.1,2017-11-02,12714.0
1.0,3.1,2017-11-03,13286.0
1.0,3.1,2017-11-04,9696.0
1.0,3.1,2017-11-05,7294.0
1.0,3.1,2017-11-06,12130.0
1.0,3.1,2017-11-07,12446.0
1.0,3.1,2017-11-08,13603.0
1.0,3.1,2017-11-09,12755.0
1.0,3.1,2017-11-10,13045.0
1.0,3.1,2017-11-11,9563.0
1.0,3.1,2017-11-12,7810.0
1.0,3.1,2017-11-13,12099.0
1.0,3.1,2017-11-14,12892.0
1.0,3.1,2017-11-15,12389.0
1.0,3.1,2017-11-16,12805.0
1.0,3.1,2017-11-17,13152.0
1.0,3.1,2017-11-18,9679.0
1.0,3.1,2017-11-19,6991.0
1.0,3.1,2017-11-20,12255.0
1.0,3.1,2017-11-21,12987.0
1.0,3.1,2017-11-22,12432.0
1.0,3.1,2017-11-23,12835.0
1.0,3.1,2017-11-24,13382.0
1.0,3.1,2017-11-25,9024.0
1.0,3.1,2017-11-26,8186.0
1.0,3.1,2017-11-27,12250.0
1.0,3.1,2017-11-28,12773.0
1.0,3.1,2017-11-29,12286.0
1.0,3.1,2017-11-30,12372.0
1.0,3.1,2017-12-01,12981.0
1.0,3.1,2017-12-02,9128.0
1.0,3.1,2017-12-03,7857.0
1.0,3.1,2017-12-04,12421.0
1.0,3.1,2017-12-05,12864.0
1.0,3.1,2017-12-06,12591.0
1.0,3.1,2017-12-07,12804.0
1.0,3.1,2017-12-08,13674.0
1.0,3.1,2017-12-09,11998.0
1.0,3.1,2017-12-10,8024.0
1.0,3.1,2017-12-11,12464.0
1.0,3.1,2017-12-12,12688.0
1.0,3.1,2017-12-13,13180.0
1.0,3.1,2017-12-14,13311.0
1.0,3.1,2017-12-15,13676.0
1.0,3.1,2017-12-16,11940.0
1.0,3.1,2017-12-17,9754.0
1.0,3.1,2017-12-18,12923.0
1.0,3.1,2017-12-19,12861.0
1.0,3.1,2017-12-20,13036.0
1.0,3.1,2017-12-21,13017.0
1.0,3.1,2017-12-22,13622.0
1.0,3.1,2017-12-23,11830.0
1.0,3.1,2017-12-24,8656.0
1.0,3.1,2017-12-25,12994.0
1.0,3.1,2017-12-26,12943.0
1.0,3.1,2017-12-27,13230.0
1.0,3.1,2017-12-28,13141.0
1.0,3.1,2017-12-29,12293.0
1.0,3.1,2017-12-30,10243.0
1.0,3.1,2017-12-31,10622.0
1.0,3.1,2018-01-01,8670.0
1.0,3.1,2018-01-02,12685.0
1.0,3.1,2018-01-03,13026.0
1.0,3.1,2018-01-04,12941.0
1.0,3.1,2018-01-05,13720.0
1.0,3.1,2018-01-06,8782.0
1.0,3.1,2018-01-07,6301.0
1.0,3.1,2018-01-08,12744.0
1.0,3.1,2018-01-09,12798.0
1.0,3.1,2018-01-10,13010.0
1.0,3.1,2018-01-11,12973.0
1.0,3.1,2018-01-12,13232.0
1.0,3.1,2018-01-13,9574.0
1.0,3.1,2018-01-14,7054.0
1.0,3.1,2018-01-15,12558.0
1.0,3.1,2018-01-16,12581.0
1.0,3.1,2018-01-17,12652.0
1.0,3.1,2018-01-18,13021.0
1.0,3.1,2018-01-19,13599.0
1.0,3.1,2018-01-20,9158.0
1.0,3.1,2018-01-21,7271.0
1.0,3.1,2018-01-22,12107.0
1.0,3.1,2018-01-23,12966.0
1.0,3.1,2018-01-24,13752.0
1.0,3.1,2018-01-25,12683.0
1.0,3.1,2018-01-26,13013.0
1.0,3.1,2018-01-27,9637.0
1.0,3.1,2018-01-28,7434.0
1.0,3.1,2018-01-29,12493.0
1.0,3.1,2018-01-30,12975.0
1.0,3.1,2018-01-31,12903.0
1.0,3.1,2018-02-01,12396.0
1.0,3.1,2018-02-02,13553.0
1.0,3.1,2018-02-03,8494.0
1.0,3.1,2018-02-04,7472.0
1.0,3.1,2018-02-05,11975.0
1.0,3.1,2018-02-06,13724.0
1.0,3.1,2018-02-07,12352.0
1.0,3.1,2018-02-08,12977.0
1.0,3.1,2018-02-09,13130.0
1.0,3.1,2018-02-10,10553.0
1.0,3.1,2018-02-11,9174.0
1.0,3.1,2018-02-12,12364.0
1.0,3.1,2018-02-13,11777.0
1.0,3.1,2018-02-14,10171.0
1.0,3.1,2018-02-15,3565.0
1.0,3.1,2018-02-16,6817.0
1.0,3.1,2018-02-17,6512.0
1.0,3.1,2018-02-18,7189.0
1.0,3.1,2018-02-19,8499.0
1.0,3.1,2018-02-20,6878.0
1.0,3.1,2018-02-21,11224.0
1.0,3.1,2018-02-22,12343.0
1.0,3.1,2018-02-23,13069.0
1.0,3.1,2018-02-24,9703.0
1.0,3.1,2018-02-25,6993.0
1.0,3.1,2018-02-26,12926.0
1.0,3.1,2018-02-27,13441.0
1.0,3.1,2018-02-28,8009.0
1.0,3.1,2018-03-01,13735.0
1.0,3.1,2018-03-02,13733.0
1.0,3.1,2018-03-03,11716.0
1.0,3.1,2018-03-04,7845.0
1.0,3.1,2018-03-05,12560.0
1.0,3.1,2018-03-06,13020.0
1.0,3.1,2018-03-07,12841.0
1.0,3.1,2018-03-08,13047.0
1.0,3.1,2018-03-09,13724.0
1.0,3.1,2018-03-10,11298.0
1.0,3.1,2018-03-11,9375.0
1.0,3.1,2018-03-12,12635.0
1.0,3.1,2018-03-13,13201.0
1.0,3.1,2018-03-14,12972.0
1.0,3.1,2018-03-15,12913.0
1.0,3.1,2018-03-16,13496.0
1.0,3.1,2018-03-17,10032.0
1.0,3.1,2018-03-18,7250.0
1.0,3.1,2018-03-19,12456.0
1.0,3.1,2018-03-20,12990.0
1.0,3.1,2018-03-21,12890.0
1.0,3.1,2018-03-22,12945.0
1.0,3.1,2018-03-23,13622.0
1.0,3.1,2018-03-24,9754.0
1.0,3.1,2018-03-25,7707.0
1.0,3.1,2018-03-26,12739.0
1.0,3.1,2018-03-27,13254.0
1.0,3.1,2018-03-28,13065.0
1.0,3.1,2018-03-29,13029.0
1.0,3.1,2018-03-30,13738.0
1.0,3.1,2018-03-31,14091.0
1.0,3.1,2018-04-01,8085.0
1.0,3.1,2018-04-02,12267.0
1.0,3.1,2018-04-03,12816.0
1.0,3.1,2018-04-04,8180.0
1.0,3.1,2018-04-05,6778.0
1.0,3.1,2018-04-06,7575.0
1.0,3.1,2018-04-07,8465.0
1.0,3.1,2018-04-08,6473.0
1.0,3.1,2018-04-09,12059.0
1.0,3.1,2018-04-10,12313.0
1.0,3.1,2018-04-11,12462.0
1.0,3.1,2018-04-12,12535.0
1.0,3.1,2018-04-13,13283.0
1.0,3.1,2018-04-14,11708.0
1.0,3.1,2018-04-15,7226.0
1.0,3.1,2018-04-16,12505.0
1.0,3.1,2018-04-17,12992.0
1.0,3.1,2018-04-18,12938.0
1.0,3.1,2018-04-19,13071.0
1.0,3.1,2018-04-20,13976.0
1.0,3.1,2018-04-21,9877.0
1.0,3.1,2018-04-22,8202.0
1.0,3.1,2018-04-23,12454.0
1.0,3.1,2018-04-24,12480.0
1.0,3.1,2018-04-25,12881.0
1.0,3.1,2018-04-26,12857.0
1.0,3.1,2018-04-27,14163.0
1.0,3.1,2018-04-28,9962.0
1.0,3.1,2018-04-29,8313.0
1.0,3.1,2018-04-30,12790.0
1.0,3.1,2018-05-01,8349.0
1.0,3.1,2018-05-02,12773.0
1.0,3.1,2018-05-03,12891.0
1.0,3.1,2018-05-04,13387.0
1.0,3.1,2018-05-05,9241.0
1.0,3.1,2018-05-06,7717.0
1.0,3.1,2018-05-07,12659.0
1.0,3.1,2018-05-08,12836.0
1.0,3.1,2018-05-09,12785.0
1.0,3.1,2018-05-10,13926.0
1.0,3.1,2018-05-11,13246.0
1.0,3.1,2018-05-12,9572.0
1.0,3.1,2018-05-13,6812.0
1.0,3.1,2018-05-14,12129.0
1.0,3.1,2018-05-15,13080.0
1.0,3.1,2018-05-16,12727.0
1.0,3.1,2018-05-17,12923.0
1.0,3.1,2018-05-18,14018.0
1.0,3.1,2018-05-19,10350.0
1.0,3.1,2018-05-20,8562.0
1.0,3.1,2018-05-21,12892.0
1.0,3.1,2018-05-22,12601.0
1.0,3.1,2018-05-23,12738.0
1.0,3.1,2018-05-24,13138.0
1.0,3.1,2018-05-25,12521.0
1.0,3.1,2018-05-26,11021.0
1.0,3.1,2018-05-27,8405.0
1.0,3.1,2018-05-28,12599.0
1.0,3.1,2018-05-29,12751.0
1.0,3.1,2018-05-30,12312.0
1.0,3.1,2018-05-31,12490.0
1.0,3.1,2018-06-01,13066.0
1.0,3.1,2018-06-02,9511.0
1.0,3.1,2018-06-03,7946.0
1.0,3.1,2018-06-04,12284.0
1.0,3.1,2018-06-05,12381.0
1.0,3.1,2018-06-06,12781.0
1.0,3.1,2018-06-07,12799.0
1.0,3.1,2018-06-08,12960.0
1.0,3.1,2018-06-09,9907.0
1.0,3.1,2018-06-10,7423.0
1.0,3.1,2018-06-11,12588.0
1.0,3.1,2018-06-12,12783.0
1.0,3.1,2018-06-13,12550.0
1.0,3.1,2018-06-14,12498.0
1.0,3.1,2018-06-15,13024.0
1.0,3.1,2018-06-16,8755.0
1.0,3.1,2018-06-17,7224.0
1.0,3.1,2018-06-18,5407.0
1.0,3.1,2018-06-19,12792.0
1.0,3.1,2018-06-20,12599.0
1.0,3.1,2018-06-21,12629.0
1.0,3.1,2018-06-22,12749.0
1.0,3.1,2018-06-23,9790.0
1.0,3.1,2018-06-24,6894.0
1.0,3.1,2018-06-25,12017.0
1.0,3.1,2018-06-26,12339.0
1.0,3.1,2018-06-27,12436.0
1.0,3.1,2018-06-28,13100.0
1.0,3.1,2018-06-29,13672.0
1.0,3.1,2018-06-30,9729.0
1.0,3.1,2018-07-01,7779.0
1.0,3.1,2018-07-02,12188.0
1.0,3.1,2018-07-03,12427.0
1.0,3.1,2018-07-04,12534.0
1.0,3.1,2018-07-05,14175.0
1.0,3.1,2018-07-06,12868.0
1.0,3.1,2018-07-07,9183.0
1.0,3.1,2018-07-08,7090.0
1.0,3.1,2018-07-09,12628.0
1.0,3.1,2018-07-10,9849.0
1.0,3.1,2018-07-11,8938.0
1.0,3.1,2018-07-12,12782.0
1.0,3.1,2018-07-13,13697.0
1.0,3.1,2018-07-14,9525.0
1.0,3.1,2018-07-15,6974.0
1.0,3.1,2018-07-16,12107.0
1.0,3.1,2018-07-17,12199.0
1.0,3.1,2018-07-18,12645.0
1.0,3.1,2018-07-19,12416.0
1.0,3.1,2018-07-20,12399.0
1.0,3.1,2018-07-21,9385.0
1.0,3.1,2018-07-22,6871.0
1.0,3.1,2018-07-23,12163.0
1.0,3.1,2018-07-24,12241.0
1.0,3.1,2018-07-25,12332.0
1.0,3.1,2018-07-26,12414.0
1.0,3.1,2018-07-27,12476.0
1.0,3.1,2018-07-28,9913.0
1.0,3.1,2018-07-29,8370.0
1.0,3.1,2018-07-30,12228.0
1.0,3.1,2018-07-31,12418.0
1.0,3.1,2018-08-01,12166.0
1.0,3.1,2018-08-02,12445.0
1.0,3.1,2018-08-03,12613.0
1.0,3.1,2018-08-04,9837.0
1.0,3.1,2018-08-05,8358.0
1.0,3.1,2018-08-06,12399.0
1.0,3.1,2018-08-07,12549.0
1.0,3.1,2018-08-08,12390.0
1.0,3.1,2018-08-09,12881.0
1.0,3.1,2018-08-10,14197.0
1.0,3.1,2018-08-11,10216.0
1.0,3.1,2018-08-12,8449.0
1.0,3.1,2018-08-13,12644.0
1.0,3.1,2018-08-14,12673.0
1.0,3.1,2018-08-15,13728.0
1.0,3.1,2018-08-16,12673.0
1.0,3.1,2018-08-17,12711.0
1.0,3.1,2018-08-18,8676.0
1.0,3.1,2018-08-19,7159.0
1.0,3.1,2018-08-20,12371.0
1.0,3.1,2018-08-21,12478.0
1.0,3.1,2018-08-22,12721.0
1.0,3.1,2018-08-23,12657.0
1.0,3.1,2018-08-24,12748.0
1.0,3.1,2018-08-25,8809.0
1.0,3.1,2018-08-26,7363.0
1.0,3.1,2018-08-27,12284.0
1.0,3.1,2018-08-28,12446.0
1.0,3.1,2018-08-29,12521.0
1.0,3.1,2018-08-30,13120.0
1.0,3.1,2018-08-31,12682.0
1.0,3.1,2018-09-01,9588.0
1.0,3.1,2018-09-02,7513.0
1.0,3.1,2018-09-03,12524.0
1.0,3.1,2018-09-04,12716.0
1.0,3.1,2018-09-05,12604.0
1.0,3.1,2018-09-06,12780.0
1.0,3.1,2018-09-07,13102.0
1.0,3.1,2018-09-08,8456.0
1.0,3.1,2018-09-09,6442.0
1.0,3.1,2018-09-10,12705.0
1.0,3.1,2018-09-11,12800.0
1.0,3.1,2018-09-12,12961.0
1.0,3.1,2018-09-13,13094.0
1.0,3.1,2018-09-14,13069.0
1.0,3.1,2018-09-15,9235.0
1.0,3.1,2018-09-16,7015.0
1.0,3.1,2018-09-17,12555.0
1.0,3.1,2018-09-18,12769.0
1.0,3.1,2018-09-19,12797.0
1.0,3.1,2018-09-20,12650.0
1.0,3.1,2018-09-21,13027.0
1.0,3.1,2018-09-22,9274.0
1.0,3.1,2018-09-23,7829.0
1.0,3.1,2018-09-24,6017.0
1.0,3.1,2018-09-25,12339.0
1.0,3.1,2018-09-26,13096.0
1.0,3.1,2018-09-27,13667.0
1.0,3.1,2018-09-28,13987.0
1.0,3.1,2018-09-29,10378.0
1.0,3.1,2018-09-30,7733.0
1.1,0.0,2017-01-01,2301.0
1.1,0.0,2017-01-02,2268.0
1.1,0.0,2017-01-03,4769.0
1.1,0.0,2017-01-04,4870.0
1.1,0.0,2017-01-05,4790.0
1.1,0.0,2017-01-06,5075.0
1.1,0.0,2017-01-07,3207.0
1.1,0.0,2017-01-08,2222.0
1.1,0.0,2017-01-09,4689.0
1.1,0.0,2017-01-10,4903.0
1.1,0.0,2017-01-11,4936.0
1.1,0.0,2017-01-12,4927.0
1.1,0.0,2017-01-13,5244.0
1.1,0.0,2017-01-14,3119.0
1.1,0.0,2017-01-15,2585.0
1.1,0.0,2017-01-16,4589.0
1.1,0.0,2017-01-17,4554.0
1.1,0.0,2017-01-18,4686.0
1.1,0.0,2017-01-19,4820.0
1.1,0.0,2017-01-20,4994.0
1.1,0.0,2017-01-21,3107.0
1.1,0.0,2017-01-22,2399.0
1.1,0.0,2017-01-23,4636.0
1.1,0.0,2017-01-24,4697.0
1.1,0.0,2017-01-25,4664.0
1.1,0.0,2017-01-26,3854.0
1.1,0.0,2017-01-27,1430.0
1.1,0.0,2017-01-28,1415.0
1.1,0.0,2017-01-29,1811.0
1.1,0.0,2017-01-30,1644.0
1.1,0.0,2017-01-31,1852.0
1.1,0.0,2017-02-01,1934.0
1.1,0.0,2017-02-02,3723.0
1.1,0.0,2017-02-03,3991.0
1.1,0.0,2017-02-04,2555.0
1.1,0.0,2017-02-05,2170.0
1.1,0.0,2017-02-06,4380.0
1.1,0.0,2017-02-07,4440.0
1.1,0.0,2017-02-08,4553.0
1.1,0.0,2017-02-09,4499.0
1.1,0.0,2017-02-10,4586.0
1.1,0.0,2017-02-11,2707.0
1.1,0.0,2017-02-12,2541.0
1.1,0.0,2017-02-13,4394.0
1.1,0.0,2017-02-14,4504.0
1.1,0.0,2017-02-15,4548.0
1.1,0.0,2017-02-16,4460.0
1.1,0.0,2017-02-17,4674.0
1.1,0.0,2017-02-18,4046.0
1.1,0.0,2017-02-19,2906.0
1.1,0.0,2017-02-20,4851.0
1.1,0.0,2017-02-21,4993.0
1.1,0.0,2017-02-22,4864.0
1.1,0.0,2017-02-23,4918.0
1.1,0.0,2017-02-24,5051.0
1.1,0.0,2017-02-25,2742.0
1.1,0.0,2017-02-26,2179.0
1.1,0.0,2017-02-27,2546.0
1.1,0.0,2017-02-28,2404.0
1.1,0.0,2017-03-01,4781.0
1.1,0.0,2017-03-02,4807.0
1.1,0.0,2017-03-03,4986.0
1.1,0.0,2017-03-04,3039.0
1.1,0.0,2017-03-05,2842.0
1.1,0.0,2017-03-06,4907.0
1.1,0.0,2017-03-07,4795.0
1.1,0.0,2017-03-08,4989.0
1.1,0.0,2017-03-09,4909.0
1.1,0.0,2017-03-10,5069.0
1.1,0.0,2017-03-11,3063.0
1.1,0.0,2017-03-12,2504.0
1.1,0.0,2017-03-13,4853.0
1.1,0.0,2017-03-14,5082.0
1.1,0.0,2017-03-15,4861.0
1.1,0.0,2017-03-16,4985.0
1.1,0.0,2017-03-17,5040.0
1.1,0.0,2017-03-18,3027.0
1.1,0.0,2017-03-19,2259.0
1.1,0.0,2017-03-20,4725.0
1.1,0.0,2017-03-21,4868.0
1.1,0.0,2017-03-22,4865.0
1.1,0.0,2017-03-23,4967.0
1.1,0.0,2017-03-24,5039.0
1.1,0.0,2017-03-25,2916.0
1.1,0.0,2017-03-26,2293.0
1.1,0.0,2017-03-27,4601.0
1.1,0.0,2017-03-28,4810.0
1.1,0.0,2017-03-29,4999.0
1.1,0.0,2017-03-30,4919.0
1.1,0.0,2017-03-31,4628.0
1.1,0.0,2017-04-01,2436.0
1.1,0.0,2017-04-02,2291.0
1.1,0.0,2017-04-03,2279.0
1.1,0.0,2017-04-04,1924.0
1.1,0.0,2017-04-05,4444.0
1.1,0.0,2017-04-06,4719.0
1.1,0.0,2017-04-07,5022.0
1.1,0.0,2017-04-08,2854.0
1.1,0.0,2017-04-09,2451.0
1.1,0.0,2017-04-10,4693.0
1.1,0.0,2017-04-11,5047.0
1.1,0.0,2017-04-12,5002.0
1.1,0.0,2017-04-13,4838.0
1.1,0.0,2017-04-14,4947.0
1.1,0.0,2017-04-15,2956.0
1.1,0.0,2017-04-16,2480.0
1.1,0.0,2017-04-17,4741.0
1.1,0.0,2017-04-18,4658.0
1.1,0.0,2017-04-19,4824.0
1.1,0.0,2017-04-20,4713.0
1.1,0.0,2017-04-21,4945.0
1.1,0.0,2017-04-22,2818.0
1.1,0.0,2017-04-23,2301.0
1.1,0.0,2017-04-24,4637.0
1.1,0.0,2017-04-25,4747.0
1.1,0.0,2017-04-26,4820.0
1.1,0.0,2017-04-27,5207.0
1.1,0.0,2017-04-28,5093.0
1.1,0.0,2017-04-29,3022.0
1.1,0.0,2017-04-30,2477.0
1.1,0.0,2017-05-01,2633.0
1.1,0.0,2017-05-02,4636.0
1.1,0.0,2017-05-03,4718.0
1.1,0.0,2017-05-04,4749.0
1.1,0.0,2017-05-05,4930.0
1.1,0.0,2017-05-06,2889.0
1.1,0.0,2017-05-07,2606.0
1.1,0.0,2017-05-08,4530.0
1.1,0.0,2017-05-09,4841.0
1.1,0.0,2017-05-10,4686.0
1.1,0.0,2017-05-11,4733.0
1.1,0.0,2017-05-12,4821.0
1.1,0.0,2017-05-13,2845.0
1.1,0.0,2017-05-14,2164.0
1.1,0.0,2017-05-15,4613.0
1.1,0.0,2017-05-16,4963.0
1.1,0.0,2017-05-17,4686.0
1.1,0.0,2017-05-18,4643.0
1.1,0.0,2017-05-19,4951.0
1.1,0.0,2017-05-20,3169.0
1.1,0.0,2017-05-21,2522.0
1.1,0.0,2017-05-22,4509.0
1.1,0.0,2017-05-23,4713.0
1.1,0.0,2017-05-24,4732.0
1.1,0.0,2017-05-25,4890.0
1.1,0.0,2017-05-26,4752.0
1.1,0.0,2017-05-27,2563.0
1.1,0.0,2017-05-28,2534.0
1.1,0.0,2017-05-29,2126.0
1.1,0.0,2017-05-30,1863.0
1.1,0.0,2017-05-31,4519.0
1.1,0.0,2017-06-01,4682.0
1.1,0.0,2017-06-02,4584.0
1.1,0.0,2017-06-03,3732.0
1.1,0.0,2017-06-04,2248.0
1.1,0.0,2017-06-05,4579.0
1.1,0.0,2017-06-06,4664.0
1.1,0.0,2017-06-07,4690.0
1.1,0.0,2017-06-08,4629.0
1.1,0.0,2017-06-09,4886.0
1.1,0.0,2017-06-10,3072.0
1.1,0.0,2017-06-11,2456.0
1.1,0.0,2017-06-12,4601.0
1.1,0.0,2017-06-13,4699.0
1.1,0.0,2017-06-14,4896.0
1.1,0.0,2017-06-15,4884.0
1.1,0.0,2017-06-16,4850.0
1.1,0.0,2017-06-17,2742.0
1.1,0.0,2017-06-18,2285.0
1.1,0.0,2017-06-19,4743.0
1.1,0.0,2017-06-20,4658.0
1.1,0.0,2017-06-21,4772.0
1.1,0.0,2017-06-22,4650.0
1.1,0.0,2017-06-23,4857.0
1.1,0.0,2017-06-24,2862.0
1.1,0.0,2017-06-25,2431.0
1.1,0.0,2017-06-26,4429.0
1.1,0.0,2017-06-27,4453.0
1.1,0.0,2017-06-28,4510.0
1.1,0.0,2017-06-29,4347.0
1.1,0.0,2017-06-30,4665.0
1.1,0.0,2017-07-01,2713.0
1.1,0.0,2017-07-02,2391.0
1.1,0.0,2017-07-03,4231.0
1.1,0.0,2017-07-04,4414.0
1.1,0.0,2017-07-05,4580.0
1.1,0.0,2017-07-06,4507.0
1.1,0.0,2017-07-07,4738.0
1.1,0.0,2017-07-08,2797.0
1.1,0.0,2017-07-09,2383.0
1.1,0.0,2017-07-10,4502.0
1.1,0.0,2017-07-11,4590.0
1.1,0.0,2017-07-12,4619.0
1.1,0.0,2017-07-13,4558.0
1.1,0.0,2017-07-14,4524.0
1.1,0.0,2017-07-15,2772.0
1.1,0.0,2017-07-16,2362.0
1.1,0.0,2017-07-17,4374.0
1.1,0.0,2017-07-18,4600.0
1.1,0.0,2017-07-19,4585.0
1.1,0.0,2017-07-20,4728.0
1.1,0.0,2017-07-21,4637.0
1.1,0.0,2017-07-22,2773.0
1.1,0.0,2017-07-23,2269.0
1.1,0.0,2017-07-24,4324.0
1.1,0.0,2017-07-25,4490.0
1.1,0.0,2017-07-26,4451.0
1.1,0.0,2017-07-27,4560.0
1.1,0.0,2017-07-28,4495.0
1.1,0.0,2017-07-29,1860.0
1.1,0.0,2017-07-30,1333.0
1.1,0.0,2017-07-31,4554.0
1.1,0.0,2017-08-01,4543.0
1.1,0.0,2017-08-02,4528.0
1.1,0.0,2017-08-03,4558.0
1.1,0.0,2017-08-04,4644.0
1.1,0.0,2017-08-05,2670.0
1.1,0.0,2017-08-06,2360.0
1.1,0.0,2017-08-07,4378.0
1.1,0.0,2017-08-08,4412.0
1.1,0.0,2017-08-09,4607.0
1.1,0.0,2017-08-10,4516.0
1.1,0.0,2017-08-11,4529.0
1.1,0.0,2017-08-12,2783.0
1.1,0.0,2017-08-13,2210.0
1.1,0.0,2017-08-14,4240.0
1.1,0.0,2017-08-15,4413.0
1.1,0.0,2017-08-16,4453.0
1.1,0.0,2017-08-17,4385.0
1.1,0.0,2017-08-18,4623.0
1.1,0.0,2017-08-19,2780.0
1.1,0.0,2017-08-20,2318.0
1.1,0.0,2017-08-21,4332.0
1.1,0.0,2017-08-22,4590.0
1.1,0.0,2017-08-23,4494.0
1.1,0.0,2017-08-24,4438.0
1.1,0.0,2017-08-25,4581.0
1.1,0.0,2017-08-26,2483.0
1.1,0.0,2017-08-27,2289.0
1.1,0.0,2017-08-28,4283.0
1.1,0.0,2017-08-29,4327.0
1.1,0.0,2017-08-30,4455.0
1.1,0.0,2017-08-31,4264.0
1.1,0.0,2017-09-01,4521.0
1.1,0.0,2017-09-02,2496.0
1.1,0.0,2017-09-03,1985.0
1.1,0.0,2017-09-04,4165.0
1.1,0.0,2017-09-05,4385.0
1.1,0.0,2017-09-06,4526.0
1.1,0.0,2017-09-07,4425.0
1.1,0.0,2017-09-08,4507.0
1.1,0.0,2017-09-09,2789.0
1.1,0.0,2017-09-10,2148.0
1.1,0.0,2017-09-11,4389.0
1.1,0.0,2017-09-12,4487.0
1.1,0.0,2017-09-13,4528.0
1.1,0.0,2017-09-14,4635.0
1.1,0.0,2017-09-15,4669.0
1.1,0.0,2017-09-16,2785.0
1.1,0.0,2017-09-17,2159.0
1.1,0.0,2017-09-18,4510.0
1.1,0.0,2017-09-19,4687.0
1.1,0.0,2017-09-20,4770.0
1.1,0.0,2017-09-21,4696.0
1.1,0.0,2017-09-22,4785.0
1.1,0.0,2017-09-23,3117.0
1.1,0.0,2017-09-24,2205.0
1.1,0.0,2017-09-25,4452.0
1.1,0.0,2017-09-26,4746.0
1.1,0.0,2017-09-27,4627.0
1.1,0.0,2017-09-28,4652.0
1.1,0.0,2017-09-29,4842.0
1.1,0.0,2017-09-30,3960.0
1.1,0.0,2017-10-01,2385.0
1.1,0.0,2017-10-02,4518.0
1.1,0.0,2017-10-03,4825.0
1.1,0.0,2017-10-04,2285.0
1.1,0.0,2017-10-05,4450.0
1.1,0.0,2017-10-06,4632.0
1.1,0.0,2017-10-07,2341.0
